Subject,StimulusIndex,Region,RegionID,Division,FCV,NeuronCount,NTimepoints,NWindows,SubjectZFCV,normalization
13,12,rRa,46,Hind,0.22565471450030714,231,50,7,0.5292318016997362,subject_stimulus_zscore
13,12,rT,47,Hind,0.23752246109050212,1382,50,7,0.8813837468761537,subject_stimulus_zscore
13,12,raRF,48,Hind,0.2111965934157341,704,50,7,0.10021560853842616,subject_stimulus_zscore
13,12,rimRF,49,Hind,0.2096100702747089,777,50,7,0.05313866718875045,subject_stimulus_zscore
13,12,rpRF,50,Hind,0.21191568028603583,1043,50,7,0.12155309145508954,subject_stimulus_zscore
13,12,rNX,71,Hind,0.19758810189798773,449,50,7,-0.30358950496563863,subject_stimulus_zscore
14,10,OB,20,Tel,0.17707974818045868,192,25,2,1.7907291097972577,subject_stimulus_zscore
14,10,lP,22,Tel,0.16962447301161482,1221,25,2,1.6428737902553538,subject_stimulus_zscore
14,10,lPO,25,Tel,0.13735235977862437,631,25,2,1.0028432741052338,subject_stimulus_zscore
14,10,lSP,28,Tel,0.13999111976344883,1001,25,2,1.0551759770457094,subject_stimulus_zscore
14,10,rOB,56,Tel,0.28008571810516397,129,25,2,3.8335753164119035,subject_stimulus_zscore
14,10,rP,58,Tel,0.12606612908982018,1123,25,2,0.779011261587369,subject_stimulus_zscore
14,10,rPO,61,Tel,0.18186878628304062,624,25,2,1.8857067924339421,subject_stimulus_zscore
14,10,rSP,64,Tel,0.17092199052641915,895,25,2,1.6686065583179392,subject_stimulus_zscore
14,10,lHb,16,Di,0.10267422853923366,532,25,2,0.31509586580785165,subject_stimulus_zscore
14,10,lPT,24,Di,0.0571239062675139,437,25,2,-0.5882721926733818,subject_stimulus_zscore
14,10,lPrT,26,Di,0.05197239098454891,652,25,2,-0.6904386346943152,subject_stimulus_zscore
14,10,lTh,30,Di,0.07048808349915775,1209,25,2,-0.3232297025910521,subject_stimulus_zscore
14,10,rHb,52,Di,0.07580573468762515,452,25,2,-0.21776840198487196,subject_stimulus_zscore
14,10,rPT,60,Di,0.07242130846995475,435,25,2,-0.28488938793732693,subject_stimulus_zscore
14,10,rPrT,62,Di,0.057694804529746305,624,25,2,-0.5769499620277516,subject_stimulus_zscore
14,10,rTh,66,Di,0.09369658496375988,1386,25,2,0.1370484658765564,subject_stimulus_zscore
14,10,lTeO,29,Mes,0.13363677390039944,7219,25,2,0.929154627493478,subject_stimulus_zscore
14,10,lTS,32,Mes,0.052331516614836024,251,25,2,-0.6833163442866195,subject_stimulus_zscore
14,10,rTeO,65,Mes,0.09390970285530267,6806,25,2,0.14127508571828165,subject_stimulus_zscore
14,10,rTS,68,Mes,0.07991085735547329,203,25,2,-0.13635434146166714,subject_stimulus_zscore
14,10,lMON,0,Hind,0.16684877859920186,1151,25,2,1.587825361457837,subject_stimulus_zscore
14,10,lCb,1,Hind,0.06827819808337741,1873,25,2,-0.36705683263001815,subject_stimulus_zscore
14,10,lMOS1,2,Hind,0.046625185768221736,1898,25,2,-0.7964860599081045,subject_stimulus_zscore
14,10,lMOS2,3,Hind,0.05140342658824589,1068,25,2,-0.7017225123136029,subject_stimulus_zscore
14,10,lMOS3,4,Hind,0.046804091853444085,1413,25,2,-0.7929379391748702,subject_stimulus_zscore
14,10,lMOS4,5,Hind,0.0652194272972214,1173,25,2,-0.42771931949335323,subject_stimulus_zscore
14,10,lMOS5,6,Hind,0.08450940798719143,1380,25,2,-0.04515446517490765,subject_stimulus_zscore
14,10,lRa,10,Hind,0.0747912953308138,636,25,2,-0.23788707659584352,subject_stimulus_zscore
14,10,lT,11,Hind,0.04127204241075088,1553,25,2,-0.9026512521709161,subject_stimulus_zscore
14,10,laRF,12,Hind,0.03290644244864494,405,25,2,-1.0685604141460505,subject_stimulus_zscore
14,10,limRF,13,Hind,0.050338896680326366,606,25,2,-0.7228345982034875,subject_stimulus_zscore
14,10,lpRF,14,Hind,0.04989996297343521,745,25,2,-0.7315396670333171,subject_stimulus_zscore
14,10,lNX,35,Hind,0.04155688182255297,653,25,2,-0.8970022289898366,subject_stimulus_zscore
14,10,rMON,36,Hind,0.12345324607699762,1275,25,2,0.7271917587471535,subject_stimulus_zscore
14,10,rCb,37,Hind,0.07304311359985496,1784,25,2,-0.27255755657067204,subject_stimulus_zscore
14,10,rMOS1,38,Hind,0.04407113639260577,1923,25,2,-0.8471387558857985,subject_stimulus_zscore
14,10,rMOS2,39,Hind,0.038548366520113904,913,25,2,-0.9566680335798257,subject_stimulus_zscore
14,10,rMOS3,40,Hind,0.060558631783779654,1490,25,2,-0.5201536554973814,subject_stimulus_zscore
14,10,rMOS4,41,Hind,0.0707911662219239,1294,25,2,-0.31721887243289865,subject_stimulus_zscore
14,10,rMOS5,42,Hind,0.08627260022088046,1831,25,2,-0.010186292274279226,subject_stimulus_zscore
14,10,rRa,46,Hind,0.08654695374505186,379,25,2,-0.004745228455020991,subject_stimulus_zscore
14,10,rT,47,Hind,0.05023458007081267,1615,25,2,-0.7249034374191925,subject_stimulus_zscore
14,10,raRF,48,Hind,0.04051450246630516,457,25,2,-0.9176750182982698,subject_stimulus_zscore
14,10,rimRF,49,Hind,0.05716701127999164,664,25,2,-0.5874173207539136,subject_stimulus_zscore
14,10,rpRF,50,Hind,0.06136784382835809,947,25,2,-0.5041051123224343,subject_stimulus_zscore
14,10,rNX,71,Hind,0.05448677330147263,781,25,2,-0.6405726280748814,subject_stimulus_zscore
14,11,OB,20,Tel,0.0848744032922781,192,25,2,-0.2888418738241635,subject_stimulus_zscore
14,11,lP,22,Tel,0.08200914161629105,1221,25,2,-0.3599864481391075,subject_stimulus_zscore
14,11,lPO,25,Tel,0.06994571674157668,631,25,2,-0.6595218220578628,subject_stimulus_zscore
14,11,lSP,28,Tel,0.0848119805031146,1001,25,2,-0.29039183444374955,subject_stimulus_zscore
14,11,rOB,56,Tel,0.08999243214850688,129,25,2,-0.1617609906505312,subject_stimulus_zscore
14,11,rP,58,Tel,0.1370242824069096,1123,25,2,1.0060419342692557,subject_stimulus_zscore
14,11,rPO,61,Tel,0.05494887375138472,624,25,2,-1.0318940977027071,subject_stimulus_zscore
14,11,rSP,64,Tel,0.10052895309933864,895,25,2,0.09986129121284505,subject_stimulus_zscore
14,11,lHb,16,Di,0.03807863440211697,532,25,2,-1.4507828879146543,subject_stimulus_zscore
14,11,lPT,24,Di,0.09883226879127238,437,25,2,0.057732544698746675,subject_stimulus_zscore
14,11,lPrT,26,Di,0.09317822223173261,652,25,2,-0.08265768178789992,subject_stimulus_zscore
14,11,lTh,30,Di,0.10829020831983441,1209,25,2,0.29257360207764294,subject_stimulus_zscore
14,11,rHb,52,Di,0.15749913977825392,452,25,2,1.514433549615061,subject_stimulus_zscore
14,11,rPT,60,Di,0.08015743804917234,435,25,2,-0.4059643297211593,subject_stimulus_zscore
14,11,rPrT,62,Di,0.046689935042389746,624,25,2,-1.2369639116289504,subject_stimulus_zscore
14,11,rTh,66,Di,0.0851966371192366,1386,25,2,-0.2808407936293014,subject_stimulus_zscore
14,11,lTeO,29,Mes,0.2129758080248783,7219,25,2,2.8919216791967375,subject_stimulus_zscore
14,11,lTS,32,Mes,0.06996617152160887,251,25,2,-0.6590139289637372,subject_stimulus_zscore
14,11,rTeO,65,Mes,0.038096671928157286,6806,25,2,-1.4503350153442054,subject_stimulus_zscore
14,11,rTS,68,Mes,0.07661338014509886,203,25,2,-0.4939634444428404,subject_stimulus_zscore
14,11,lMON,0,Hind,0.16937479579357476,1151,25,2,1.8093066144389396,subject_stimulus_zscore
14,11,lCb,1,Hind,0.20727655212418603,1873,25,2,2.750408902766988,subject_stimulus_zscore
14,11,lMOS1,2,Hind,0.12700362660957676,1898,25,2,0.7572286070145197,subject_stimulus_zscore
14,11,lMOS2,3,Hind,0.07906118305411448,1068,25,2,-0.4331843898007173,subject_stimulus_zscore
14,11,lMOS3,4,Hind,0.11308564215897297,1413,25,2,0.41164443668944567,subject_stimulus_zscore
14,11,lMOS4,5,Hind,0.04926064091201127,1173,25,2,-1.1731331710317072,subject_stimulus_zscore
14,11,lMOS5,6,Hind,0.06777054070374233,1380,25,2,-0.7135315394141252,subject_stimulus_zscore
14,11,lRa,10,Hind,0.12837044048531962,636,25,2,0.7911666560843262,subject_stimulus_zscore
14,11,lT,11,Hind,0.1316852177324474,1553,25,2,0.8734727219393855,subject_stimulus_zscore
14,11,laRF,12,Hind,0.11269838700818026,405,25,2,0.4020288741440366,subject_stimulus_zscore
14,11,limRF,13,Hind,0.12887403530573377,606,25,2,0.803670937779028,subject_stimulus_zscore
14,11,lpRF,14,Hind,0.1403353423698075,745,25,2,1.0882556997922517,subject_stimulus_zscore
14,11,lNX,35,Hind,0.1278795938061501,653,25,2,0.7789789113013339,subject_stimulus_zscore
14,11,rMON,36,Hind,0.12741547801624692,1275,25,2,0.7674548956827145,subject_stimulus_zscore
14,11,rCb,37,Hind,0.09544131348712251,1784,25,2,-0.02646502568603742,subject_stimulus_zscore
14,11,rMOS1,38,Hind,0.06845662765686095,1923,25,2,-0.6964959699819385,subject_stimulus_zscore
14,11,rMOS2,39,Hind,0.08521578785281807,913,25,2,-0.2803652800663026,subject_stimulus_zscore
14,11,rMOS3,40,Hind,0.041110573644009364,1490,25,2,-1.3754997022562623,subject_stimulus_zscore
14,11,rMOS4,41,Hind,0.0698944394951683,1294,25,2,-0.6607950383572118,subject_stimulus_zscore
14,11,rMOS5,42,Hind,0.07005043144573317,1831,25,2,-0.6569217513159253,subject_stimulus_zscore
14,11,rRa,46,Hind,0.10338962987006349,379,25,2,0.17089202212706678,subject_stimulus_zscore
14,11,rT,47,Hind,0.04546844347556169,1615,25,2,-1.2672936013321916,subject_stimulus_zscore
14,11,raRF,48,Hind,0.034285615755974407,457,25,2,-1.544963708888186,subject_stimulus_zscore
14,11,rimRF,49,Hind,0.09840881216022394,664,25,2,0.0472180977952529,subject_stimulus_zscore
14,11,rpRF,50,Hind,0.11266604814291457,947,25,2,0.40122589868722675,subject_stimulus_zscore
14,11,rNX,71,Hind,0.09513987974185348,781,25,2,-0.0339496389313309,subject_stimulus_zscore
14,12,OB,20,Tel,0.029511793900352554,192,25,2,-0.995573400549871,subject_stimulus_zscore
14,12,lP,22,Tel,0.11502951430099487,1221,25,2,1.4444300763938935,subject_stimulus_zscore
14,12,lPO,25,Tel,0.033176227312556365,631,25,2,-0.8910192774404452,subject_stimulus_zscore
14,12,lSP,28,Tel,0.03512326947327369,1001,25,2,-0.8354660000653072,subject_stimulus_zscore
14,12,rOB,56,Tel,0.08461204784741483,129,25,2,0.576554698532463,subject_stimulus_zscore
14,12,rP,58,Tel,0.06443480832304396,1123,25,2,0.000854897790086352,subject_stimulus_zscore
14,12,rPO,61,Tel,0.06637815388902606,624,25,2,0.05630270341077899,subject_stimulus_zscore
14,12,rSP,64,Tel,0.04103727942067864,895,25,2,-0.6667266467857301,subject_stimulus_zscore
14,12,lHb,16,Di,0.04191420811882836,532,25,2,-0.6417059953640979,subject_stimulus_zscore
14,12,lPT,24,Di,0.03675449860906202,437,25,2,-0.7889235437840989,subject_stimulus_zscore
14,12,lPrT,26,Di,0.06956041854383158,652,25,2,0.14709952056053074,subject_stimulus_zscore
14,12,lTh,30,Di,0.06266839828345373,1209,25,2,-0.049544558815122236,subject_stimulus_zscore
14,12,rHb,52,Di,0.2046053548944083,452,25,2,4.000220402353605,subject_stimulus_zscore
14,12,rPT,60,Di,0.05327736729873248,435,25,2,-0.3174907592921215,subject_stimulus_zscore
14,12,rPrT,62,Di,0.08988662470177847,624,25,2,0.7270496579836707,subject_stimulus_zscore
14,12,rTh,66,Di,0.07981429488951812,1386,25,2,0.43966454472643063,subject_stimulus_zscore
14,12,lTeO,29,Mes,0.07042079956215441,7219,25,2,0.17164803128285783,subject_stimulus_zscore
14,12,lTS,32,Mes,0.06303679636528269,251,25,2,-0.03903337357362104,subject_stimulus_zscore
14,12,rTeO,65,Mes,0.08224274778390682,6806,25,2,0.508953500022976,subject_stimulus_zscore
14,12,rTS,68,Mes,0.08592332261824998,203,25,2,0.6139681724309366,subject_stimulus_zscore
14,12,lMON,0,Hind,0.053695381048912756,1151,25,2,-0.3055639329095685,subject_stimulus_zscore
14,12,lCb,1,Hind,0.04731078245001463,1873,25,2,-0.4877301869586498,subject_stimulus_zscore
14,12,lMOS1,2,Hind,0.03345131593125693,1898,25,2,-0.8831704107616745,subject_stimulus_zscore
14,12,lMOS2,3,Hind,0.04737371052686175,1068,25,2,-0.4859347143292929,subject_stimulus_zscore
14,12,lMOS3,4,Hind,0.03471628955734964,1413,25,2,-0.8470780075562541,subject_stimulus_zscore
14,12,lMOS4,5,Hind,0.03106457445237835,1173,25,2,-0.9512692501571395,subject_stimulus_zscore
14,12,lMOS5,6,Hind,0.04140253873412129,1380,25,2,-0.6563050173198042,subject_stimulus_zscore
14,12,lRa,10,Hind,0.05015979263321968,636,25,2,-0.4064418326818876,subject_stimulus_zscore
14,12,lT,11,Hind,0.03470952994251984,1553,25,2,-0.8472708738254933,subject_stimulus_zscore
14,12,laRF,12,Hind,0.0640213573244252,405,25,2,-0.01094174353114425,subject_stimulus_zscore
14,12,limRF,13,Hind,0.05572778404496777,606,25,2,-0.24757512832389453,subject_stimulus_zscore
14,12,lpRF,14,Hind,0.049180560705881886,745,25,2,-0.43438141404870584,subject_stimulus_zscore
14,12,lNX,35,Hind,0.06614885496510389,653,25,2,0.049760314663646985,subject_stimulus_zscore
14,12,rMON,36,Hind,0.059989062659265464,1275,25,2,-0.1259917350060999,subject_stimulus_zscore
14,12,rCb,37,Hind,0.07096410600372381,1784,25,2,0.18714972613936995,subject_stimulus_zscore
14,12,rMOS1,38,Hind,0.07101589090373447,1923,25,2,0.1886272600994339,subject_stimulus_zscore
14,12,rMOS2,39,Hind,0.1078996388860218,913,25,2,1.2409994807090783,subject_stimulus_zscore
14,12,rMOS3,40,Hind,0.06021386348494318,1490,25,2,-0.11957768662286747,subject_stimulus_zscore
14,12,rMOS4,41,Hind,0.03457163712789055,1294,25,2,-0.8512052507659071,subject_stimulus_zscore
14,12,rMOS5,42,Hind,0.02794742018997041,1831,25,2,-1.0402083285471233,subject_stimulus_zscore
14,12,rRa,46,Hind,0.058555404263257,379,25,2,-0.16689707549719188,subject_stimulus_zscore
14,12,rT,47,Hind,0.08023536646348635,1615,25,2,0.45167861736203546,subject_stimulus_zscore
14,12,raRF,48,Hind,0.08186436868457098,457,25,2,0.4981575350035978,subject_stimulus_zscore
14,12,rimRF,49,Hind,0.0315843545177596,664,25,2,-0.9364388131338582,subject_stimulus_zscore
14,12,rpRF,50,Hind,0.18947947588609415,947,25,2,3.568646721492954,subject_stimulus_zscore
14,12,rNX,71,Hind,0.06993191456678925,781,25,2,0.15769909668862292,subject_stimulus_zscore
15,10,OB,20,Tel,0.4736104915382382,26,282,53,1.615709775289811,subject_stimulus_zscore
15,10,lP,22,Tel,0.31356785020396266,697,282,53,-1.0907018696856512,subject_stimulus_zscore
15,10,lPO,25,Tel,0.38718470796491816,419,282,53,0.15420086029748928,subject_stimulus_zscore
15,10,lSP,28,Tel,0.41946696243078563,545,282,53,0.7001120542398591,subject_stimulus_zscore
15,10,rOB,56,Tel,0.46187494130707607,5,282,53,1.417254978861695,subject_stimulus_zscore
15,10,rP,58,Tel,0.3963487812106017,706,282,53,0.3091705255114206,subject_stimulus_zscore
15,10,rPO,61,Tel,0.43735864184267287,372,282,53,1.002670479324593,subject_stimulus_zscore
15,10,rSP,64,Tel,0.3762293251376302,515,282,53,-0.0310608637764587,subject_stimulus_zscore
15,10,lHb,16,Di,0.4645535882988371,170,282,53,1.4625524155375786,subject_stimulus_zscore
15,10,lPT,24,Di,0.31509777254594035,345,282,53,-1.0648300169861682,subject_stimulus_zscore
15,10,lPrT,26,Di,0.3741525627221398,349,282,53,-0.06618009161643804,subject_stimulus_zscore
15,10,lTh,30,Di,0.32695904236118967,1008,282,53,-0.8642492312370912,subject_stimulus_zscore
15,10,rHb,52,Di,0.4880177621030631,198,282,53,1.8593448746850592,subject_stimulus_zscore
15,10,rPT,60,Di,0.36704022975516704,352,282,53,-0.1864536674852185,subject_stimulus_zscore
15,10,rPrT,62,Di,0.37624289041119624,406,282,53,-0.03083146732286132,subject_stimulus_zscore
15,10,rTh,66,Di,0.38725710884267717,1027,282,53,0.15542520011742605,subject_stimulus_zscore
15,10,lTeO,29,Mes,0.3883867067549198,4238,282,53,0.1745273401367732,subject_stimulus_zscore
15,10,lTS,32,Mes,0.4585511057671476,62,282,53,1.3610470386761988,subject_stimulus_zscore
15,10,rTeO,65,Mes,0.37848549602378984,4463,282,53,0.007092262843111524,subject_stimulus_zscore
15,10,rTS,68,Mes,0.36855510565522615,91,282,53,-0.16083625863447737,subject_stimulus_zscore
15,10,lMON,0,Hind,0.48986032921767353,898,282,53,1.8905037274386507,subject_stimulus_zscore
15,10,lCb,1,Hind,0.3186654276420546,1485,282,53,-1.0044989501099824,subject_stimulus_zscore
15,10,lMOS1,2,Hind,0.3453627886497603,1366,282,53,-0.5530314654509783,subject_stimulus_zscore
15,10,lMOS2,3,Hind,0.35129731493659294,534,282,53,-0.45267526715161194,subject_stimulus_zscore
15,10,lMOS3,4,Hind,0.3464157342067346,1243,282,53,-0.5352255601424772,subject_stimulus_zscore
15,10,lMOS4,5,Hind,0.3367695694948334,944,282,53,-0.6983476649015027,subject_stimulus_zscore
15,10,lMOS5,6,Hind,0.37498270475186185,1131,282,53,-0.052141920054831106,subject_stimulus_zscore
15,10,lRa,10,Hind,0.5135221570676859,332,282,53,2.290638628367478,subject_stimulus_zscore
15,10,lT,11,Hind,0.3186350117048446,604,282,53,-1.0050133008228403,subject_stimulus_zscore
15,10,laRF,12,Hind,0.45345097960915637,421,282,53,1.2748010188045231,subject_stimulus_zscore
15,10,limRF,13,Hind,0.3889236972058447,596,282,53,0.18360815258467697,subject_stimulus_zscore
15,10,lpRF,14,Hind,0.4112569478662692,762,282,53,0.5612760612971038,subject_stimulus_zscore
15,10,lNX,35,Hind,0.40112006597400013,442,282,53,0.38985565128477295,subject_stimulus_zscore
15,10,rMON,36,Hind,0.4686851622583154,1007,282,53,1.5324196695568035,subject_stimulus_zscore
15,10,rCb,37,Hind,0.3267207613189801,1679,282,53,-0.8682786985217877,subject_stimulus_zscore
15,10,rMOS1,38,Hind,0.29879730939847027,1276,282,53,-1.3404800744521865,subject_stimulus_zscore
15,10,rMOS2,39,Hind,0.3099544861114252,543,282,53,-1.1518059015614688,subject_stimulus_zscore
15,10,rMOS3,40,Hind,0.30628610297822173,1298,282,53,-1.213840336554308,subject_stimulus_zscore
15,10,rMOS4,41,Hind,0.30726192118219553,1101,282,53,-1.1973386984371412,subject_stimulus_zscore
15,10,rMOS5,42,Hind,0.3626426739842405,1356,282,53,-0.2608188244748872,subject_stimulus_zscore
15,10,rRa,46,Hind,0.3506169212305309,204,282,53,-0.4641811098064342,subject_stimulus_zscore
15,10,rT,47,Hind,0.3086399753312248,876,282,53,-1.174035022833902,subject_stimulus_zscore
15,10,raRF,48,Hind,0.3017338996989064,545,282,53,-1.2908206704373375,subject_stimulus_zscore
15,10,rimRF,49,Hind,0.3576740961560829,633,282,53,-0.34484028763610947,subject_stimulus_zscore
15,10,rpRF,50,Hind,0.28979930755594907,861,282,53,-1.4926413782465062,subject_stimulus_zscore
15,10,rNX,71,Hind,0.3930240762828462,822,282,53,0.2529478834857187,subject_stimulus_zscore
15,11,OB,20,Tel,0.5165212311805057,26,240,45,2.1743831141205456,subject_stimulus_zscore
15,11,lP,22,Tel,0.4130638524656777,697,240,45,-0.6439976320336211,subject_stimulus_zscore
15,11,lPO,25,Tel,0.4865211480647966,419,240,45,1.3571223475453633,subject_stimulus_zscore
15,11,lSP,28,Tel,0.4872078851605646,545,240,45,1.3758304052250128,subject_stimulus_zscore
15,11,rOB,56,Tel,0.42001143843578753,5,240,45,-0.45473184187300253,subject_stimulus_zscore
15,11,rP,58,Tel,0.45305618579005047,706,240,45,0.4454715158932548,subject_stimulus_zscore
15,11,rPO,61,Tel,0.4638591661265222,372,240,45,0.7397657669134603,subject_stimulus_zscore
15,11,rSP,64,Tel,0.49006847632449047,515,240,45,1.4537584869063613,subject_stimulus_zscore
15,11,lHb,16,Di,0.4372571066016643,170,240,45,0.015073789364246118,subject_stimulus_zscore
15,11,lPT,24,Di,0.46235447343535124,345,240,45,0.6987750037377894,subject_stimulus_zscore
15,11,lPrT,26,Di,0.4303903235608423,349,240,45,-0.17199077143055477,subject_stimulus_zscore
15,11,lTh,30,Di,0.44879588884543437,1008,240,45,0.32941271921039883,subject_stimulus_zscore
15,11,rHb,52,Di,0.4389488468350428,198,240,45,0.061160092346955006,subject_stimulus_zscore
15,11,rPT,60,Di,0.4723118623399611,352,240,45,0.9700336951847948,subject_stimulus_zscore
15,11,rPrT,62,Di,0.48370078917516646,406,240,45,1.2802902714719033,subject_stimulus_zscore
15,11,rTh,66,Di,0.5045955383069093,1027,240,45,1.8495039842119998,subject_stimulus_zscore
15,11,lTeO,29,Mes,0.41771107835365745,4238,240,45,-0.5173981363919049,subject_stimulus_zscore
15,11,lTS,32,Mes,0.44260729756604755,62,240,45,0.16082342452395298,subject_stimulus_zscore
15,11,rTeO,65,Mes,0.4875042033891738,4463,240,45,1.3839026916159964,subject_stimulus_zscore
15,11,rTS,68,Mes,0.33489406979306285,91,240,45,-2.773494949212189,subject_stimulus_zscore
15,11,lMON,0,Hind,0.3960976007677617,898,240,45,-1.1061914137997022,subject_stimulus_zscore
15,11,lCb,1,Hind,0.40913675054874105,1485,240,45,-0.7509795464061833,subject_stimulus_zscore
15,11,lMOS1,2,Hind,0.4233832606524666,1366,240,45,-0.36287682937420646,subject_stimulus_zscore
15,11,lMOS2,3,Hind,0.4241666718142173,534,240,45,-0.34153518161521557,subject_stimulus_zscore
15,11,lMOS3,4,Hind,0.3987511251142186,1243,240,45,-1.03390423602266,subject_stimulus_zscore
15,11,lMOS4,5,Hind,0.45973220416824956,944,240,45,0.6273392752722283,subject_stimulus_zscore
15,11,lMOS5,6,Hind,0.4715650585024944,1131,240,45,0.9496893023264394,subject_stimulus_zscore
15,11,lRa,10,Hind,0.3830110568581294,332,240,45,-1.4626943896799756,subject_stimulus_zscore
15,11,lT,11,Hind,0.433292851071971,604,240,45,-0.09292026187224957,subject_stimulus_zscore
15,11,laRF,12,Hind,0.3984114037656154,421,240,45,-1.0431589080417532,subject_stimulus_zscore
15,11,limRF,13,Hind,0.4020266813565644,596,240,45,-0.9446716963908661,subject_stimulus_zscore
15,11,lpRF,14,Hind,0.46080991202408955,762,240,45,0.6566981388797323,subject_stimulus_zscore
15,11,lNX,35,Hind,0.399831583522966,442,240,45,-1.004470441990166,subject_stimulus_zscore
15,11,rMON,36,Hind,0.3707552903660152,1007,240,45,-1.7965653686262604,subject_stimulus_zscore
15,11,rCb,37,Hind,0.41628984911889433,1679,240,45,-0.5561151922547721,subject_stimulus_zscore
15,11,rMOS1,38,Hind,0.4085485578929317,1276,240,45,-0.7670030613720107,subject_stimulus_zscore
15,11,rMOS2,39,Hind,0.4156882619519599,543,240,45,-0.5725035998239889,subject_stimulus_zscore
15,11,rMOS3,40,Hind,0.4057600008568393,1298,240,45,-0.8429687929390064,subject_stimulus_zscore
15,11,rMOS4,41,Hind,0.41257838343026637,1101,240,45,-0.6572227552607313,subject_stimulus_zscore
15,11,rMOS5,42,Hind,0.4375223007949638,1356,240,45,0.02229819633909736,subject_stimulus_zscore
15,11,rRa,46,Hind,0.458837460594586,204,240,45,0.6029647155058396,subject_stimulus_zscore
15,11,rT,47,Hind,0.43579319374738706,876,240,45,-0.024806051530574053,subject_stimulus_zscore
15,11,raRF,48,Hind,0.40591625349724736,545,240,45,-0.8387121663094476,subject_stimulus_zscore
15,11,rimRF,49,Hind,0.45119744638448234,633,240,45,0.394835829798683,subject_stimulus_zscore
15,11,rpRF,50,Hind,0.45997896041458675,861,240,45,0.6340613966163904,subject_stimulus_zscore
15,11,rNX,71,Hind,0.45791074080423083,822,240,45,0.5777190612406523,subject_stimulus_zscore
15,12,OB,20,Tel,0.44878077707899344,26,240,45,1.5256646479740972,subject_stimulus_zscore
15,12,lP,22,Tel,0.41540964878404996,697,240,45,0.6020601359671223,subject_stimulus_zscore
15,12,lPO,25,Tel,0.45212225100871056,419,240,45,1.6181458002732851,subject_stimulus_zscore
15,12,lSP,28,Tel,0.4726098546370554,545,240,45,2.185176168084282,subject_stimulus_zscore
15,12,rOB,56,Tel,0.42836462165358347,5,240,45,0.960611734506933,subject_stimulus_zscore
15,12,rP,58,Tel,0.4469104604693408,706,240,45,1.4739003550712853,subject_stimulus_zscore
15,12,rPO,61,Tel,0.43339393190929937,372,240,45,1.099806717769336,subject_stimulus_zscore
15,12,rSP,64,Tel,0.46581949901574504,515,240,45,1.997241165271552,subject_stimulus_zscore
15,12,lHb,16,Di,0.39321573512061103,170,240,45,-0.012195355111117082,subject_stimulus_zscore
15,12,lPT,24,Di,0.39570941446127306,345,240,45,0.056821594815715616,subject_stimulus_zscore
15,12,lPrT,26,Di,0.3975675517634565,349,240,45,0.10824880402053964,subject_stimulus_zscore
15,12,lTh,30,Di,0.40940349956972893,1008,240,45,0.4358294210477652,subject_stimulus_zscore
15,12,rHb,52,Di,0.4283417572044833,198,240,45,0.9599789207714545,subject_stimulus_zscore
15,12,rPT,60,Di,0.43727950128656917,352,240,45,1.2073466659797865,subject_stimulus_zscore
15,12,rPrT,62,Di,0.37896408839799556,406,240,45,-0.40663467703633815,subject_stimulus_zscore
15,12,rTh,66,Di,0.4302133899204479,1027,240,45,1.011779639225037,subject_stimulus_zscore
15,12,lTeO,29,Mes,0.4282153469679431,4238,240,45,0.956480295738447,subject_stimulus_zscore
15,12,lTS,32,Mes,0.3696529081639964,62,240,45,-0.6643379227948847,subject_stimulus_zscore
15,12,rTeO,65,Mes,0.40723067151536735,4463,240,45,0.375692593275964,subject_stimulus_zscore
15,12,rTS,68,Mes,0.3334167023303602,91,240,45,-1.6672384813304204,subject_stimulus_zscore
15,12,lMON,0,Hind,0.3502012759447484,898,240,45,-1.2026959646570734,subject_stimulus_zscore
15,12,lCb,1,Hind,0.36786103350908417,1485,240,45,-0.7139311970048737,subject_stimulus_zscore
15,12,lMOS1,2,Hind,0.3735212247328074,1366,240,45,-0.5572754763217586,subject_stimulus_zscore
15,12,lMOS2,3,Hind,0.3724948259468529,534,240,45,-0.5856828631337204,subject_stimulus_zscore
15,12,lMOS3,4,Hind,0.36859275022858057,1243,240,45,-0.693679653285262,subject_stimulus_zscore
15,12,lMOS4,5,Hind,0.3448873774539363,944,240,45,-1.3497674265232527,subject_stimulus_zscore
15,12,lMOS5,6,Hind,0.3728989327364393,1131,240,45,-0.5744984988864014,subject_stimulus_zscore
15,12,lRa,10,Hind,0.39630043405265475,332,240,45,0.07317909871729515,subject_stimulus_zscore
15,12,lT,11,Hind,0.4119244872153272,604,240,45,0.5056021762153275,subject_stimulus_zscore
15,12,laRF,12,Hind,0.3630270726623915,421,240,45,-0.8477195427092928,subject_stimulus_zscore
15,12,limRF,13,Hind,0.3659693776117675,596,240,45,-0.7662860921251266,subject_stimulus_zscore
15,12,lpRF,14,Hind,0.38092819712747544,762,240,45,-0.3522745226961332,subject_stimulus_zscore
15,12,lNX,35,Hind,0.33661324771127876,442,240,45,-1.5787684808390436,subject_stimulus_zscore
15,12,rMON,36,Hind,0.3870302865420224,1007,240,45,-0.1833884944463926,subject_stimulus_zscore
15,12,rCb,37,Hind,0.3582216250640499,1679,240,45,-0.9807187342503789,subject_stimulus_zscore
15,12,rMOS1,38,Hind,0.3357292472943837,1276,240,45,-1.6032347430056737,subject_stimulus_zscore
